bbaacccbbbaaabbcaaacccaabbbaaacaaabaaacc	baacccaaaccbaaabbbaacbcacccbbbabbbcbaaab
bbaacccbbbaaabbcaaacccaabbbaaacaaabaaacc	baacccaaaccbbaaabbbccaaacccbbbabbbcbaaab
bbacccaabccaaabaaacaaabbbacbbaaccbacaaab	accbcccabbbcbbaaabbbaaccbabbcaabaaacaabc
bbbcacccbcccaaabaaacaaabbcaabbbaaacaaaba	aaccbcabaaacaaabbbcbbbabbbccabbcbaaaccca
bbbcacccbcccaaabaaacaaabbcaabbbaaacaaaba	aaccbcabaaacaaabbbcbbbabbbccabcbbaaaccca
bbbcacccbcccaaabaaacaaabbcaabbbaaacaaaba	aaccbcabaaacaaabbbcbbbabbbccacbbbaaaccca
bbbcacccbcccaaabaaacaaabbcaabbbaaacaaaba	aaccbcabaaacaaabbbcbbbabbbcccabbbaaaccca
bbbcbbbaacccaaabbbaaacaaabaaacccaabccaaa	bbbaacbccaccbbbcccaabbbaaacaaabaaaccbbba
cbaccbbbcaabbbaaacaaabacbcccaaabaaacaaab	bcaabbbaaabbcaaaccbbabbbcccbbaacbacccaaa
cbbbaaabcaabbbccaaacccaabccaaabaaacaaabb	baacccaaabaaacabbbaaabbccabcbbbabbbccacc
cbbbaaabcaabbbccaaacccaabccaaabaaacaaabb	baacccaaabaacaabbbaaabbccabcbbbabbbccacc
cbbbaaabcaabbbccaaacccaabccaaabaaacaaabb	baacccaabaaacaabbbaaabbccabcbbbabbbccacc
cbcccaabcaaabbbacccaaabaaacaaabbcaabbbaa	abbcccbaacccaaabaacaabbbaaaccbbabbbcbbac
cbcccaabcaaabbbacccaaabaaacaaabbcaabbbaa	abbcccbaacccaaabacaaabbbaaaccbbabbbcbbac
ccaaaccbbacbbbccaaabaaacaaabbbaacbbaaaca	aabaaacccaaabbccacccbbbaaabcaabbbcbbbabc
ccaaaccbbacbbbccaaabaaacaaabbbaacbbaaaca	aabaaacccaaabbccacccbbbaacbaaabbbcbbbabc
ccaaaccbbacbbbccaaabaaacaaabbbaacbbaaaca	aabaaacccaaabbcccaccbbbaaabcaabbbcbbbabc
ccaaaccbbacbbbccaaabaaacaaabbbaacbbaaaca	aabaaacccaaabbcccaccbbbaacbaaabbbcbbbabc
ccaaaccbbacbbbccaaabaaacaaabbbaacbbaaaca	aabaaacccaaabbcccbbabccaaabcaabbbcbbbabc
cccaaabcbbbabcccaaabaaacaaabbcaabbbaaaca	aabaaaccbcccaaabaaccbbbaaabbbcbabbbcccba
cccaaabcbbbabcccaaabaaacaaabbcaabbbaaaca	aabaaaccbcccaaabaaccbbbaaabbcbbabbbcccba
cccaaabcbbbabcccaaabaaacaaabbcaabbbaaaca	aabaaaccbcccaaabaaccbbbaaabcbbbabbbcccba
cccbbbaacabccaaabaaacaaabbbaaacccaabbbaa	abccaaacccaabbbcccbbaacabbcbbbabbcaaabaa
cccbbbaacabccaaabaaacaaabbbaaacccaabbbaa	abccaaacccaabbbcccbbacaabbcbbbabbcaaabaa
cccbbbaacabccaaabaaacaaabbbaaacccaabbbaa	abccaaacccaabcccbbbabcaabbcbbbabbcaaabaa
